Unnamed: 0.1,Unnamed: 0,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,isHomeGame,Projected_Line,Beats_Projected_Line
0,0,22023,203999,22301193,"APR 14, 2024",DEN @ MEM,W,31,7,11,0.636,0,0,0.0,1,2,0.5,4,11,15,5,4,0,4,1,15,19,1,1,0.0,0
1,1,22023,203999,22301180,"APR 12, 2024",DEN @ SAS,L,39,9,13,0.692,1,2,0.5,3,3,1.0,2,5,7,12,2,1,3,5,22,-1,1,1,0.0,0
2,2,22023,203999,22301164,"APR 10, 2024",DEN vs. MIN,W,38,16,20,0.8,2,2,1.0,7,12,0.583,2,9,11,7,3,0,2,5,41,6,1,0,0.0,0
3,3,22023,203999,22301154,"APR 09, 2024",DEN @ UTA,W,34,12,20,0.6,2,2,1.0,2,2,1.0,5,8,13,7,3,1,5,2,28,23,1,1,0.0,0
4,4,22023,203999,22301130,"APR 06, 2024",DEN vs. ATL,W,31,6,13,0.462,2,3,0.667,5,6,0.833,1,13,14,11,2,0,4,1,19,19,1,0,0.0,0
5,5,22023,203999,22301114,"APR 04, 2024",DEN @ LAC,L,40,14,24,0.583,3,8,0.375,5,6,0.833,1,16,17,10,0,0,5,2,36,12,1,1,25.0,1
6,6,22023,203999,22301099,"APR 02, 2024",DEN vs. SAS,W,38,18,32,0.563,1,6,0.167,5,6,0.833,4,12,16,6,1,2,4,2,42,5,1,0,29.2,1
7,7,22023,203999,22301077,"MAR 31, 2024",DEN vs. CLE,W,35,11,18,0.611,1,2,0.5,3,5,0.6,4,14,18,16,1,0,3,2,26,37,1,0,33.2,0
8,8,22023,203999,22301071,"MAR 29, 2024",DEN vs. MIN,L,37,11,24,0.458,0,3,0.0,10,13,0.769,1,9,10,5,2,1,4,2,32,-9,1,0,30.2,1
9,9,22023,203999,22301059,"MAR 27, 2024",DEN vs. PHX,L,42,9,16,0.563,1,5,0.2,3,3,1.0,0,9,9,10,2,1,1,2,22,2,1,0,31.0,0
10,10,22023,203999,22301040,"MAR 25, 2024",DEN vs. MEM,W,31,11,18,0.611,1,2,0.5,6,7,0.857,5,6,11,8,3,1,4,4,29,13,1,0,31.6,0
11,11,22023,203999,22301009,"MAR 21, 2024",DEN vs. NYK,W,39,12,23,0.522,0,1,0.0,6,7,0.857,2,12,14,11,1,0,1,1,30,30,1,0,30.2,0
12,12,22023,203999,22300995,"MAR 19, 2024",DEN @ MIN,W,38,14,22,0.636,3,4,0.75,4,6,0.667,1,15,16,2,0,0,3,3,35,8,1,1,27.8,1
13,13,22023,203999,22300978,"MAR 17, 2024",DEN @ DAL,L,39,6,16,0.375,0,2,0.0,4,5,0.8,3,8,11,7,2,0,3,1,16,10,1,1,29.6,0
14,14,22023,203999,22300965,"MAR 15, 2024",DEN @ SAS,W,31,13,19,0.684,1,3,0.333,4,4,1.0,1,6,7,5,0,2,3,1,31,7,1,1,26.4,1
15,15,22023,203999,22300949,"MAR 13, 2024",DEN @ MIA,W,38,5,8,0.625,0,0,0.0,2,3,0.667,3,11,14,6,1,0,4,1,12,10,1,1,28.2,0
16,16,22023,203999,22300937,"MAR 11, 2024",DEN vs. TOR,W,38,14,26,0.538,1,3,0.333,6,6,1.0,6,11,17,12,6,2,2,3,35,13,1,0,24.8,1
17,17,22023,203999,22300922,"MAR 09, 2024",DEN vs. UTA,W,32,12,14,0.857,0,0,0.0,2,2,1.0,2,4,6,8,1,2,3,1,26,6,1,0,25.8,1
18,18,22023,203999,22300906,"MAR 07, 2024",DEN vs. BOS,W,39,11,19,0.579,0,0,0.0,10,10,1.0,4,8,12,11,2,0,0,1,32,9,1,0,24.0,1
19,19,22023,203999,22300893,"MAR 05, 2024",DEN vs. PHX,L,44,8,18,0.444,4,7,0.571,5,7,0.714,3,13,16,5,0,0,7,2,25,-13,1,0,27.2,0
20,20,22023,203999,22300869,"MAR 02, 2024",DEN @ LAL,W,39,16,25,0.64,1,5,0.2,2,2,1.0,2,8,10,7,0,1,3,1,35,16,1,1,26.0,1
21,21,22023,203999,22300855,"FEB 29, 2024",DEN vs. MIA,W,38,6,15,0.4,0,3,0.0,6,6,1.0,2,9,11,7,1,2,4,4,18,12,1,0,30.6,0
22,22,22023,203999,22300847,"FEB 28, 2024",DEN vs. SAC,W,32,5,9,0.556,0,0,0.0,4,4,1.0,1,13,14,11,3,1,2,3,14,37,1,0,27.2,0
23,23,22023,203999,22300824,"FEB 25, 2024",DEN @ GSW,W,37,13,24,0.542,2,6,0.333,4,4,1.0,2,14,16,16,4,1,2,3,32,20,1,1,24.8,1
24,24,22023,203999,22300812,"FEB 23, 2024",DEN @ POR,W,35,12,17,0.706,1,3,0.333,4,5,0.8,3,12,15,14,2,1,2,4,29,24,1,1,24.8,1
25,25,22023,203999,22300800,"FEB 22, 2024",DEN vs. WAS,W,31,10,10,1.0,0,0,0.0,1,2,0.5,2,17,19,15,1,0,3,3,21,23,1,0,25.6,0
26,26,22023,203999,22300786,"FEB 14, 2024",DEN vs. SAC,L,39,6,17,0.353,0,6,0.0,3,4,0.75,0,5,5,8,0,1,0,4,15,-6,1,0,22.8,0
27,27,22023,203999,22300767,"FEB 12, 2024",DEN @ MIL,L,32,13,25,0.52,2,5,0.4,1,3,0.333,3,9,12,8,0,0,5,1,29,-16,1,1,22.2,1
28,28,22023,203999,22300746,"FEB 09, 2024",DEN @ SAC,L,30,9,17,0.529,1,1,1.0,4,5,0.8,2,6,8,7,3,0,1,2,23,-7,1,1,25.2,0
29,29,22023,203999,22300740,"FEB 08, 2024",DEN @ LAL,W,36,9,20,0.45,2,6,0.333,4,4,1.0,3,10,13,9,0,3,6,2,24,10,1,1,23.4,1
30,30,22023,203999,22300712,"FEB 04, 2024",DEN vs. POR,W,34,12,20,0.6,1,3,0.333,4,5,0.8,1,7,8,7,2,0,2,1,29,-5,1,0,22.4,1
31,31,22023,203999,22300697,"FEB 02, 2024",DEN vs. POR,W,38,11,16,0.688,1,1,1.0,4,4,1.0,7,15,22,12,1,2,4,3,27,20,1,0,24.0,1
32,32,22023,203999,22300667,"JAN 29, 2024",DEN vs. MIL,W,40,10,25,0.4,1,6,0.167,4,5,0.8,1,15,16,12,3,2,3,1,25,9,1,0,26.4,0
33,33,22023,203999,22300644,"JAN 27, 2024",DEN vs. PHI,W,37,8,16,0.5,0,1,0.0,10,16,0.625,5,11,16,7,2,0,3,3,26,2,1,0,25.6,1
34,34,22023,203999,22300631,"JAN 25, 2024",DEN @ NYK,L,27,13,18,0.722,2,3,0.667,3,3,1.0,4,7,11,3,0,0,7,1,31,-23,1,1,26.2,1
35,35,22023,203999,22300614,"JAN 23, 2024",DEN @ IND,W,37,13,19,0.684,3,4,0.75,2,2,1.0,2,11,13,10,0,1,1,3,31,9,1,1,27.6,1
36,36,22023,203999,22300602,"JAN 21, 2024",DEN @ WAS,W,36,15,20,0.75,0,0,0.0,12,14,0.857,4,8,12,8,2,2,0,2,42,20,1,1,28.0,1
37,37,22023,203999,22300586,"JAN 19, 2024",DEN @ BOS,W,38,14,22,0.636,2,4,0.5,4,4,1.0,2,10,12,9,0,0,4,1,34,1,1,1,31.0,1
38,38,22023,203999,22300566,"JAN 16, 2024",DEN @ PHI,L,38,11,20,0.55,0,2,0.0,3,4,0.75,11,8,19,3,1,1,4,3,25,1,1,1,32.8,0
39,39,22023,203999,22300550,"JAN 14, 2024",DEN vs. IND,W,33,12,13,0.923,0,0,0.0,1,2,0.5,3,9,12,9,2,1,7,3,25,10,1,0,32.6,0
40,40,22023,203999,22300539,"JAN 12, 2024",DEN vs. NOP,W,32,11,17,0.647,1,2,0.5,4,4,1.0,3,7,10,14,0,1,2,4,27,12,1,0,31.4,0
41,41,22023,203999,22300524,"JAN 10, 2024",DEN @ UTA,L,30,8,9,0.889,1,1,1.0,10,12,0.833,1,10,11,6,1,0,6,3,27,-21,1,1,30.6,0
42,42,22023,203999,22300502,"JAN 07, 2024",DEN vs. DET,W,25,2,3,0.667,0,0,0.0,0,0,0.0,0,7,7,16,0,5,2,4,4,16,1,0,27.6,0
43,43,22023,203999,22300488,"JAN 05, 2024",DEN vs. ORL,L,37,13,19,0.684,0,1,0.0,3,4,0.75,0,4,4,8,3,0,2,3,29,-4,1,0,21.6,1
44,44,22023,203999,22300478,"JAN 04, 2024",DEN @ GSW,W,38,13,16,0.813,2,2,1.0,6,7,0.857,2,7,9,10,2,1,4,2,34,4,1,1,22.4,1
45,45,22023,203999,22300455,"JAN 01, 2024",DEN vs. CHA,W,28,6,7,0.857,0,0,0.0,1,1,1.0,0,11,11,6,1,1,3,2,13,27,1,0,24.2,0
46,46,22023,203999,22300435,"DEC 29, 2023",DEN vs. OKC,L,32,9,10,0.9,1,1,1.0,0,0,0.0,2,8,10,7,1,1,7,2,19,-19,1,0,21.4,0
47,47,22023,203999,22300425,"DEC 28, 2023",DEN vs. MEM,W,30,11,11,1.0,1,1,1.0,3,3,1.0,0,14,14,10,0,2,3,1,26,25,1,0,19.8,1
48,48,22023,203999,22300402,"DEC 25, 2023",DEN vs. GSW,W,39,4,12,0.333,0,2,0.0,18,18,1.0,4,10,14,8,0,0,3,2,26,21,1,0,24.2,1
49,49,22023,203999,22300390,"DEC 23, 2023",DEN @ CHA,W,36,8,14,0.571,0,2,0.0,2,2,1.0,2,8,10,9,1,1,3,6,18,12,1,1,23.6,0
50,50,22023,203999,22300383,"DEC 22, 2023",DEN @ BKN,W,34,12,17,0.706,2,2,1.0,5,5,1.0,2,9,11,7,3,2,0,4,31,29,1,1,20.4,1
51,51,22023,203999,22300369,"DEC 20, 2023",DEN @ TOR,W,38,13,23,0.565,3,5,0.6,2,3,0.667,5,10,15,6,0,2,2,2,31,15,1,1,24.0,1
52,52,22023,203999,22300356,"DEC 18, 2023",DEN vs. DAL,W,28,3,8,0.375,0,1,0.0,2,2,1.0,1,8,9,7,2,0,2,2,8,16,1,0,26.4,0
53,53,22023,203999,22300340,"DEC 16, 2023",DEN vs. OKC,L,37,8,15,0.533,1,2,0.5,7,8,0.875,4,2,6,12,2,0,3,3,24,-9,1,0,22.8,1
54,54,22023,203999,22300322,"DEC 14, 2023",DEN vs. BKN,W,30,8,12,0.667,0,2,0.0,10,12,0.833,1,13,14,10,1,0,1,2,26,21,1,0,22.4,1
55,55,22023,203999,22300307,"DEC 12, 2023",DEN @ CHI,W,16,2,5,0.4,0,0,0.0,0,0,0.0,3,6,9,6,0,0,0,1,4,5,1,1,24.0,0
56,56,22023,203999,22300296,"DEC 11, 2023",DEN @ ATL,W,36,9,13,0.692,1,1,1.0,6,7,0.857,2,6,8,9,3,2,1,3,25,8,1,1,18.6,1
57,57,22023,203999,22301224,"DEC 08, 2023",DEN vs. HOU,L,34,9,26,0.346,1,2,0.5,4,7,0.571,7,9,16,5,0,2,3,5,23,3,1,0,17.4,1
58,58,22023,203999,22301215,"DEC 06, 2023",DEN @ LAC,L,37,9,32,0.281,2,7,0.286,2,2,1.0,5,10,15,10,1,0,4,2,22,1,1,1,20.4,1
59,59,22023,203999,22300290,"DEC 02, 2023",DEN @ SAC,L,38,13,23,0.565,1,4,0.25,9,12,0.75,2,11,13,14,2,1,0,3,36,11,1,1,20.0,1
60,60,22023,203999,22300279,"DEC 01, 2023",DEN @ PHX,W,35,9,18,0.5,0,3,0.0,3,6,0.5,1,4,5,16,1,2,3,4,21,6,1,1,22.0,0
61,61,22023,203999,22300263,"NOV 29, 2023",DEN vs. HOU,W,33,12,19,0.632,1,2,0.5,7,8,0.875,6,4,10,15,1,0,0,2,32,29,1,0,25.4,1
62,62,22023,203999,22300252,"NOV 26, 2023",DEN vs. SAS,W,34,17,29,0.586,0,0,0.0,5,5,1.0,5,6,11,9,1,0,5,3,39,14,1,0,26.8,1
63,63,22023,203999,22300048,"NOV 24, 2023",DEN @ HOU,L,42,14,31,0.452,3,8,0.375,7,11,0.636,6,13,19,8,3,0,3,3,38,-12,1,1,30.0,1
64,64,22023,203999,22300226,"NOV 22, 2023",DEN @ ORL,L,36,12,18,0.667,1,2,0.5,5,5,1.0,5,8,13,12,3,2,1,4,30,4,1,1,33.2,0
65,65,22023,203999,22300218,"NOV 20, 2023",DEN @ DET,W,15,4,8,0.5,1,4,0.25,0,0,0.0,0,5,5,5,0,1,1,1,9,-4,1,1,32.0,0
66,66,22023,203999,22300210,"NOV 19, 2023",DEN @ CLE,L,28,8,13,0.615,0,0,0.0,2,5,0.4,1,9,10,7,1,1,3,5,18,-16,1,1,29.6,0
67,67,22023,203999,22300034,"NOV 17, 2023",DEN @ NOP,L,36,10,20,0.5,1,8,0.125,5,5,1.0,2,14,16,18,1,1,4,2,26,5,1,1,26.8,0
68,68,22023,203999,22300024,"NOV 14, 2023",DEN vs. LAC,W,36,8,23,0.348,2,7,0.286,14,14,1.0,3,13,16,9,1,0,4,2,32,3,1,0,24.2,1
69,69,22023,203999,22300182,"NOV 12, 2023",DEN @ HOU,L,38,13,26,0.5,2,6,0.333,8,8,1.0,6,15,21,11,0,1,3,3,36,12,1,1,23.0,1
70,70,22023,203999,22300169,"NOV 08, 2023",DEN vs. GSW,W,37,14,25,0.56,1,8,0.125,6,10,0.6,3,10,13,5,3,1,3,3,35,3,1,0,24.2,1
71,71,22023,203999,22300156,"NOV 06, 2023",DEN vs. NOP,W,36,15,24,0.625,2,6,0.333,3,5,0.6,3,11,14,12,1,1,2,1,35,16,1,0,29.4,1
72,72,22023,203999,22300139,"NOV 04, 2023",DEN vs. CHI,W,33,9,16,0.563,1,3,0.333,9,9,1.0,4,12,16,9,3,0,1,3,28,33,1,0,32.8,0
73,73,22023,203999,22300006,"NOV 03, 2023",DEN vs. DAL,W,36,14,16,0.875,2,2,1.0,3,5,0.6,7,7,14,9,1,1,4,3,33,17,1,0,33.2,0
74,74,22023,203999,22300123,"NOV 01, 2023",DEN @ MIN,L,30,11,23,0.478,1,6,0.167,2,2,1.0,2,8,10,3,0,0,5,0,25,-19,1,1,33.4,0
75,75,22023,203999,22300110,"OCT 30, 2023",DEN vs. UTA,W,35,12,16,0.75,1,3,0.333,2,5,0.4,1,9,10,11,0,2,1,3,27,13,1,0,31.2,0
76,76,22023,203999,22300095,"OCT 29, 2023",DEN @ OKC,W,30,12,16,0.75,1,2,0.5,3,3,1.0,2,12,14,5,0,0,4,3,28,21,1,1,29.6,0
77,77,22023,203999,22300078,"OCT 27, 2023",DEN @ MEM,W,35,8,14,0.571,1,4,0.25,5,6,0.833,3,9,12,7,1,1,9,1,22,6,1,1,28.2,0
78,78,22023,203999,22300061,"OCT 24, 2023",DEN vs. LAL,W,36,12,22,0.545,3,5,0.6,2,4,0.5,3,10,13,11,1,1,2,2,29,15,1,0,27.0,1
79,79,22022,203999,22201213,"APR 08, 2023",DEN @ UTA,L,27,2,5,0.4,0,1,0.0,2,2,1.0,0,10,10,10,2,0,4,2,6,-5,1,1,26.2,0
80,80,22022,203999,22201183,"APR 04, 2023",DEN @ HOU,L,25,7,13,0.538,0,2,0.0,0,1,0.0,2,8,10,4,2,3,8,1,14,-21,1,1,22.4,0
81,81,22022,203999,22201126,"MAR 27, 2023",DEN vs. PHI,W,35,8,11,0.727,0,0,0.0,9,11,0.818,3,14,17,12,0,2,3,3,25,11,1,0,19.8,1
82,82,22022,203999,22201109,"MAR 25, 2023",DEN vs. MIL,W,32,10,20,0.5,1,6,0.167,10,11,0.909,1,5,6,11,1,0,3,2,31,19,1,0,19.2,1
83,83,22022,203999,22201083,"MAR 22, 2023",DEN @ WAS,W,34,12,16,0.75,2,3,0.667,5,5,1.0,5,7,12,7,3,0,2,1,31,28,1,1,21.0,1
84,84,22022,203999,22201063,"MAR 19, 2023",DEN @ BKN,W,36,9,12,0.75,0,0,0.0,4,4,1.0,4,13,17,10,2,0,1,5,22,13,1,1,21.4,1
85,85,22022,203999,22201055,"MAR 18, 2023",DEN @ NYK,L,37,11,18,0.611,1,5,0.2,1,1,1.0,2,8,10,8,0,1,6,2,24,2,1,1,24.6,0
86,86,22022,203999,22201042,"MAR 16, 2023",DEN @ DET,W,33,14,18,0.778,0,1,0.0,2,3,0.667,4,6,10,9,1,1,1,2,30,13,1,1,26.6,1
87,87,22022,203999,22201029,"MAR 14, 2023",DEN @ TOR,L,35,10,13,0.769,0,1,0.0,8,8,1.0,2,6,8,7,1,0,4,3,28,-8,1,1,27.6,1
88,88,22022,203999,22201014,"MAR 12, 2023",DEN vs. BKN,L,39,14,23,0.609,0,1,0.0,7,10,0.7,6,14,20,11,2,2,3,2,35,14,1,0,27.0,1
89,89,22022,203999,22201002,"MAR 10, 2023",DEN @ SAS,L,39,14,24,0.583,4,6,0.667,5,6,0.833,3,8,11,11,3,0,5,2,37,-2,1,1,27.8,1
90,90,22022,203999,22200989,"MAR 08, 2023",DEN vs. CHI,L,35,7,16,0.438,3,9,0.333,1,4,0.25,1,11,12,8,0,0,5,1,18,-14,1,0,30.8,0
91,91,22022,203999,22200975,"MAR 06, 2023",DEN vs. TOR,W,36,5,8,0.625,1,1,1.0,6,6,1.0,3,10,13,9,0,1,4,1,17,7,1,0,29.6,0
92,92,22022,203999,22200952,"MAR 03, 2023",DEN vs. MEM,W,35,7,10,0.7,0,0,0.0,4,6,0.667,3,15,18,10,0,1,2,5,18,16,1,0,27.0,0
93,93,22022,203999,22200926,"FEB 28, 2023",DEN @ HOU,W,28,7,11,0.636,0,0,0.0,0,1,0.0,5,6,11,10,0,0,4,2,14,31,1,1,25.0,0
94,94,22022,203999,22200918,"FEB 26, 2023",DEN vs. LAC,W,42,14,21,0.667,0,1,0.0,12,15,0.8,8,9,17,10,3,0,1,2,40,11,1,0,20.8,1
95,95,22022,203999,22200907,"FEB 25, 2023",DEN @ MEM,L,27,7,11,0.636,0,0,0.0,1,1,1.0,3,10,13,3,0,0,3,1,15,-20,1,1,21.4,0
96,96,22022,203999,22200886,"FEB 23, 2023",DEN @ CLE,W,36,8,13,0.615,2,2,1.0,6,6,1.0,7,11,18,13,2,0,7,3,24,14,1,1,20.8,1
97,97,22022,203999,22200881,"FEB 15, 2023",DEN vs. DAL,W,34,6,9,0.667,0,0,0.0,2,3,0.667,1,12,13,10,1,1,5,2,14,9,1,0,22.2,0
98,98,22022,203999,22200861,"FEB 13, 2023",DEN @ MIA,W,34,12,14,0.857,0,0,0.0,3,3,1.0,0,12,12,8,0,0,0,3,27,5,1,1,21.4,1
99,99,22022,203999,22200847,"FEB 11, 2023",DEN @ CHA,W,34,11,22,0.5,0,0,0.0,8,9,0.889,7,9,16,10,0,2,4,1,30,22,1,1,24.0,1
100,100,22022,203999,22200831,"FEB 09, 2023",DEN @ ORL,L,38,10,19,0.526,3,5,0.6,6,9,0.667,2,10,12,6,1,2,7,3,29,8,1,1,22.0,1
101,101,22022,203999,22200820,"FEB 07, 2023",DEN vs. MIN,W,28,8,10,0.8,0,1,0.0,4,5,0.8,1,11,12,16,1,1,1,1,20,40,1,0,24.8,0
102,102,22022,203999,22200801,"FEB 04, 2023",DEN vs. ATL,W,34,5,8,0.625,0,1,0.0,4,5,0.8,3,15,18,10,1,2,5,3,14,20,1,0,24.0,0
103,103,22022,203999,22200783,"FEB 02, 2023",DEN vs. GSW,W,33,9,13,0.692,0,0,0.0,4,5,0.8,2,12,14,16,1,1,3,0,22,26,1,0,24.0,0
104,104,22022,203999,22200768,"JAN 31, 2023",DEN vs. NOP,W,38,10,14,0.714,1,3,0.333,5,5,1.0,1,17,18,15,1,1,5,2,26,20,1,0,23.0,1
105,105,22022,203999,22200741,"JAN 28, 2023",DEN @ PHI,L,38,8,12,0.667,2,2,1.0,6,6,1.0,1,7,8,9,0,2,7,2,24,-1,1,1,22.2,1
106,106,22022,203999,22200716,"JAN 24, 2023",DEN @ NOP,W,36,11,15,0.733,2,4,0.5,1,2,0.5,2,9,11,10,1,0,3,2,25,-6,1,1,21.2,1
107,107,22022,203999,22200676,"JAN 18, 2023",DEN vs. MIN,W,31,12,20,0.6,0,0,0.0,7,7,1.0,4,7,11,13,1,0,3,5,31,21,1,0,22.2,1
108,108,22022,203999,22200667,"JAN 17, 2023",DEN vs. POR,W,34,13,14,0.929,1,2,0.5,9,10,0.9,2,10,12,10,1,1,4,2,36,19,1,0,25.6,1
109,109,22022,203999,22200653,"JAN 15, 2023",DEN vs. ORL,W,35,8,11,0.727,1,4,0.25,0,0,0.0,0,10,10,14,2,1,4,3,17,16,1,0,28.4,0
110,110,22022,203999,22200624,"JAN 11, 2023",DEN vs. PHX,W,28,10,15,0.667,0,0,0.0,1,3,0.333,4,14,18,9,1,0,3,3,21,17,1,0,26.6,0
111,111,22022,203999,22200609,"JAN 09, 2023",DEN vs. LAL,W,35,5,5,1.0,1,1,1.0,3,3,1.0,2,9,11,16,1,1,4,2,14,10,1,0,26.0,0
112,112,22022,203999,22200588,"JAN 06, 2023",DEN vs. CLE,W,35,10,17,0.588,3,4,0.75,5,5,1.0,4,11,15,10,2,0,4,4,28,18,1,0,23.8,1
